,passer_player_name,player_id,total_passing_yards,pass_yds_per_attempt,pass_attempts,passing_tds,first_down_passes,cmp,ints,cmp_percentage,epa,yac_sum,yac_avg,air_epa_avg,yac_epa_avg,air_wpa_avg,yac_wpa_avg,two_pt_sum,sacks,fumbles,fumbles_to_turnovers,td_rate,int_rate,rusher_player_name,rushing_tds,rushing_yds_sum,rushing_yds_avg,fpts
12,C.Streveler,00-0035752,90.0,9.0,15.0,0.0,5.0,10.0,0.0,0.6666666666666666,-0.26431241146832,17.0,1.7,1.0086100327045042,-1.272922444172824,0.003965174950038394,-0.0036715601493293934,0,0.0,1.0,0,0.0,0.0,C.Streveler,0.0,54.0,6.0,9.0
13,C.Wentz,00-0032950,1755.0,10.203488372093023,309.0,11.0,85.0,172.0,9.0,0.5566343042071198,-0.12919628524190288,826.0,4.8023255813953485,0.33801879290203757,-0.30430381519555705,0.0018555034799951,-0.002272431224655528,2,26.0,1.0,2,0.03559870550161812,0.02912621359223301,C.Wentz,1.0,86.0,3.909090909090909,110.8
14,D.Blough,00-0035040,402.0,10.578947368421053,63.0,2.0,18.0,38.0,2.0,0.6031746031746031,-0.07661951056312793,225.0,5.921052631578948,0.30490597302359085,-0.1881307358273934,0.0010934989770938603,0.001094231055957769,0,5.0,1.0,1,0.031746031746031744,0.031746031746031744,D.Blough,0.0,5.0,1.25,18.58
15,D.Carr,00-0031280,3522.0,11.547540983606558,532.0,24.0,161.0,305.0,14.0,0.5733082706766918,0.024018197285444035,1509.0,4.947540983606557,0.585720657227375,-0.4699576925377592,0.004381150161969637,-0.000990664118258589,0,27.0,2.0,0,0.045112781954887216,0.02631578947368421,D.Carr,0.0,102.0,4.25,219.07999999999998
16,D.Jones,00-0035710,3205.0,10.110410094637224,519.0,15.0,156.0,317.0,5.0,0.6107899807321773,0.008886521871011502,1596.0,5.034700315457413,0.25192901305315485,-0.11749915964788996,0.007020985387055465,-0.002556775045280462,2,44.0,5.0,2,0.028901734104046242,0.009633911368015413,D.Jones,7.0,708.0,5.9,291.0
17,D.Mills,00-0036898,3118.0,10.678082191780822,512.0,17.0,135.0,292.0,15.0,0.5703125,-0.14497926159852836,1524.0,5.219178082191781,0.358075284379702,-0.38336170254604324,0.007552286086235519,-0.007735418786133401,1,31.0,2.0,2,0.033203125,0.029296875,D.Mills,2.0,108.0,3.375,183.52
18,D.Prescott,00-0033077,2860.0,10.957854406130268,414.0,23.0,142.0,261.0,15.0,0.6304347826086957,0.08899009642486516,1212.0,4.64367816091954,0.50744311217123,-0.33423348683854764,0.002441442671260473,0.0013733299449593473,0,20.0,1.0,0,0.05555555555555555,0.036231884057971016,D.Prescott,1.0,182.0,4.044444444444444,200.6
19,D.Ridder,00-0038122,708.0,9.698630136986301,124.0,2.0,37.0,73.0,0.0,0.5887096774193549,-0.049653532828623885,328.0,4.493150684931507,0.5241232484704248,-0.44694831133631885,0.003661868071883822,-0.0011535485477551087,0,9.0,3.0,1,0.016129032258064516,0.0,D.Ridder,0.0,64.0,4.0,40.72
20,D.Watson,00-0033537,1102.0,11.131313131313131,190.0,7.0,53.0,99.0,5.0,0.5210526315789473,-0.15879524439968185,530.0,5.353535353535354,0.5114555287489859,-0.5354559721489047,0.0008040764571378634,-0.0026289037011476995,0,20.0,1.0,0,0.03684210526315789,0.02631578947368421,D.Watson,1.0,175.0,4.861111111111111,85.58
21,D.Webb,00-0033550,168.0,7.304347826086956,41.0,1.0,11.0,23.0,0.0,0.5609756097560976,-0.06008111063027762,76.0,3.3043478260869565,-0.021303773952240822,-0.016604364443794133,0.020012461616518595,-0.02390363072045145,0,0.0,0.0,0,0.024390243902439025,0.0,D.Webb,1.0,41.0,6.833333333333333,20.82
22,G.Minshew,00-0035289,663.0,15.068181818181818,82.0,3.0,30.0,44.0,3.0,0.5365853658536586,0.09055526269498022,251.0,5.704545454545454,0.6690955968822042,-0.4666975565442146,0.003226905193660639,0.002441028143684282,0,6.0,0.0,0,0.036585365853658534,0.036585365853658534,G.Minshew,1.0,3.0,0.42857142857142855,38.81999999999999
23,G.Smith,00-0030565,4282.0,10.731829573934837,620.0,30.0,206.0,399.0,11.0,0.6435483870967742,0.0041991280955441255,1780.0,4.461152882205514,0.45208604754192305,-0.3056204247763302,0.0026810891695313306,0.0012047794401044642,0,46.0,6.0,2,0.04838709677419355,0.017741935483870968,G.Smith,1.0,366.0,5.382352941176471,307.88
24,J.Allen,00-0034857,4283.0,11.930362116991644,601.0,35.0,212.0,359.0,14.0,0.5973377703826955,0.1484388988924459,1588.0,4.423398328690808,0.5937389672832634,-0.3408013226279491,0.003118727625451729,0.0028889086251060033,1,33.0,5.0,3,0.05823627287853577,0.02329450915141431,J.Allen,7.0,762.0,6.145161290322581,397.52
25,J.Brissett,00-0033119,2608.0,11.05084745762712,395.0,12.0,129.0,236.0,6.0,0.5974683544303797,0.032307032154653775,1063.0,4.504237288135593,0.6092496075054239,-0.4379814445008798,0.006440881662514288,-0.003609295415360102,0,24.0,5.0,4,0.030379746835443037,0.015189873417721518,J.Brissett,2.0,243.0,4.959183673469388,168.62
26,J.Burrow,00-0036442,4475.0,10.809178743961352,652.0,35.0,219.0,414.0,12.0,0.6349693251533742,0.12627719124280934,2133.0,5.1521739130434785,0.3343074429882329,-0.07745097396889032,0.0033922411310749073,0.0033638542278520583,3,41.0,5.0,3,0.05368098159509203,0.018404907975460124,J.Burrow,5.0,257.0,3.4266666666666667,350.7
27,J.Dobbs,00-0033949,411.0,10.275,74.0,2.0,25.0,40.0,2.0,0.5405405405405406,-0.12127887214639319,213.0,5.325,0.3826736031093306,-0.25934438313990293,0.016273551889558664,-0.01459101088729882,0,6.0,2.0,2,0.02702702702702703,0.02702702702702703,J.Dobbs,0.0,44.0,5.5,20.840000000000003
28,J.Driskel,00-0032436,108.0,7.714285714285714,22.0,1.0,5.0,14.0,0.0,0.6363636363636364,-0.09142459227322543,79.0,5.642857142857143,-0.45082336852647026,0.5062551944938602,-0.001246973872184755,0.004650953182780159,0,2.0,0.0,0,0.045454545454545456,0.0,J.Driskel,0.0,75.0,3.75,15.82
29,J.Fields,00-0036945,2242.0,11.677083333333334,377.0,17.0,91.0,192.0,11.0,0.5092838196286472,-0.2230273790833354,949.0,4.942708333333333,0.4872121346555242,-0.47142680474226417,0.0008772018554213767,-0.0014986025156705299,1,55.0,6.0,3,0.04509283819628647,0.029177718832891247,J.Fields,8.0,1143.0,7.14375,293.98
30,J.Flacco,00-0026158,1051.0,9.554545454545455,201.0,5.0,55.0,110.0,3.0,0.5472636815920398,-0.15000427153617832,439.0,3.9909090909090907,0.49791258686229445,-0.5183141871640067,0.005419161208688178,-0.0053405595493838205,0,10.0,5.0,4,0.024875621890547265,0.014925373134328358,J.Flacco,0.0,6.0,2.0,48.64
31,J.Garoppolo,00-0031345,2437.0,11.772946859903382,326.0,16.0,114.0,207.0,4.0,0.6349693251533742,0.18925079121739713,1443.0,6.971014492753623,0.31244176490229286,-0.00648137035074056,-0.0009529672791623522,0.006847735482874585,0,18.0,4.0,1,0.049079754601226995,0.012269938650306749,J.Garoppolo,2.0,33.0,1.434782608695652,166.78000000000003
32,J.Goff,00-0033106,4438.0,11.61780104712042,611.0,29.0,227.0,382.0,7.0,0.6252045826513911,0.15787801663931564,2271.0,5.945026178010472,0.3101038551346886,-0.060010063916079825,0.0005862017510190131,0.005264840575365248,1,23.0,4.0,3,0.04746317512274959,0.011456628477905073,J.Goff,0.0,73.0,2.5172413793103448,282.82
33,J.Herbert,00-0036355,4739.0,9.935010482180294,738.0,25.0,228.0,477.0,10.0,0.6463414634146342,0.011475932286195228,2475.0,5.188679245283019,0.26858513771134324,-0.15576928084805208,0.002113680807408159,0.0011774585805574408,1,38.0,6.0,3,0.03387533875338753,0.013550135501355014,J.Herbert,0.0,147.0,2.7222222222222223,280.26
34,J.Hurts,00-0036389,3701.0,12.094771241830065,499.0,22.0,165.0,306.0,6.0,0.6132264529058116,0.07334777480383327,1802.0,5.888888888888889,0.40299922005411337,-0.18619694721787394,-0.0007828727319974072,0.0058932102455501265,0,38.0,8.0,3,0.04408817635270541,0.012024048096192385,J.Hurts,13.0,760.0,4.606060606060606,372.03999999999996
35,J.Love,00-0036264,195.0,13.928571428571429,21.0,1.0,9.0,14.0,0.0,0.6666666666666666,0.1681361903298769,117.0,8.357142857142858,0.7418552726448973,-0.5658538607248003,0.00042385096603538735,0.0036986630818465075,0,0.0,0.0,0,0.047619047619047616,0.0,J.Love,0.0,-1.0,-1.0,11.700000000000001
36,J.Stidham,00-0035264,656.0,12.377358490566039,90.0,4.0,32.0,53.0,3.0,0.5888888888888889,-0.05700137879898418,261.0,4.9245283018867925,0.571104195918514,-0.4796936874807064,0.007788681106284858,-0.00890694599304755,0,7.0,1.0,1,0.044444444444444446,0.03333333333333333,J.Stidham,0.0,84.0,6.0,42.63999999999999
37,J.Winston,00-0031503,858.0,11.753424657534246,127.0,4.0,35.0,73.0,5.0,0.5748031496062992,-0.11063767195201892,202.0,2.767123287671233,0.7283348750721753,-0.7299500040127163,0.0058488902615404905,-0.0023025617707000848,1,11.0,2.0,0,0.031496062992125984,0.03937007874015748,J.Winston,0.0,16.0,3.2,43.92
38,J.Wolford,00-0034899,390.0,10.263157894736842,69.0,1.0,19.0,38.0,3.0,0.5507246376811594,-0.28621360963615433,198.0,5.2105263157894735,0.3763593045652901,-0.47025498905929647,0.0028971089135888836,-0.0028303102928123676,0,7.0,1.0,1,0.014492753623188406,0.043478260869565216,J.Wolford,0.0,32.0,4.0,14.8
39,K.Allen,00-0034577,416.0,9.043478260869565,85.0,2.0,19.0,46.0,4.0,0.5411764705882353,-0.484974130411527,239.0,5.195652173913044,0.18065509755680806,-0.5892994832908005,-0.0046902283930864465,-0.0035817781003372315,0,5.0,1.0,0,0.023529411764705882,0.047058823529411764,K.Allen,0.0,21.0,3.0,18.740000000000002
40,K.Cousins,00-0029604,4547.0,10.724056603773585,693.0,29.0,230.0,424.0,14.0,0.6118326118326118,0.029506248511813375,1954.0,4.6084905660377355,0.4207202114758205,-0.25920150802635267,0.003952052443551566,0.0032742118638530715,3,46.0,4.0,3,0.04184704184704185,0.020202020202020204,K.Cousins,2.0,97.0,3.129032258064516,291.58
41,K.Murray,00-0035228,2368.0,9.142857142857142,421.0,14.0,119.0,259.0,7.0,0.6152019002375297,-0.04258632609430278,1254.0,4.841698841698841,0.326205869355177,-0.26457967186174963,0.003709673508374952,-0.002342648622503346,3,25.0,0.0,0,0.0332541567695962,0.0166270783847981,K.Murray,3.0,418.0,6.2388059701492535,202.51999999999998
42,K.Pickett,00-0038102,2404.0,9.812244897959184,418.0,7.0,123.0,245.0,9.0,0.5861244019138756,-0.021434705183711527,1042.0,4.253061224489796,0.4605716396092998,-0.3757921873518325,0.0074094128087756955,-0.004137139896104559,2,27.0,1.0,1,0.01674641148325359,0.0215311004784689,K.Pickett,3.0,237.0,4.3090909090909095,149.85999999999999
43,L.Jackson,00-0034796,2242.0,11.044334975369457,353.0,17.0,105.0,203.0,7.0,0.5750708215297451,0.013329139046541486,974.0,4.798029556650246,0.5372806662574463,-0.4167133892185174,0.003064703080281604,0.0002222968280002973,1,26.0,2.0,1,0.04815864022662889,0.019830028328611898,L.Jackson,3.0,764.0,6.821428571428571,238.08
44,M.Jones,00-0036972,2997.0,10.40625,480.0,14.0,127.0,288.0,11.0,0.6,-0.08893584748926425,1431.0,4.96875,0.33975316944205636,-0.2939812487092395,0.0015199403983301612,0.0010568860559100615,1,34.0,4.0,1,0.029166666666666667,0.022916666666666665,M.Jones,1.0,102.0,2.1702127659574466,170.07999999999998
45,M.Mariota,00-0032268,2219.0,12.059782608695652,330.0,15.0,111.0,184.0,9.0,0.5575757575757576,-0.019017541776749598,912.0,4.956521739130435,0.6534573874022399,-0.5218251795955505,0.002071871267442005,0.001025745801490332,2,28.0,3.0,1,0.045454545454545456,0.02727272727272727,M.Mariota,4.0,438.0,5.152941176470589,200.56
46,M.Ryan,00-0026143,3057.0,9.893203883495145,503.0,14.0,156.0,309.0,13.0,0.614314115308151,-0.09160994193507285,1408.0,4.55663430420712,0.2144462175370616,-0.15130929179742256,0.003153885536479278,0.0031263672135948915,0,38.0,6.0,3,0.027833001988071572,0.02584493041749503,M.Ryan,1.0,70.0,2.5925925925925926,159.28
47,M.Stafford,00-0026498,2087.0,10.131067961165048,332.0,10.0,105.0,206.0,8.0,0.6204819277108434,-0.08779621300025939,1119.0,5.432038834951456,0.2921187607679061,-0.20457309833627105,0.0034224051449062223,-0.000348282354584155,0,29.0,4.0,3,0.030120481927710843,0.024096385542168676,M.Stafford,1.0,9.0,0.6923076923076923,108.38000000000001
48,M.Trubisky,00-0033869,1252.0,10.7008547008547,192.0,4.0,65.0,117.0,5.0,0.609375,0.009969538480335228,388.0,3.3162393162393164,0.5975090126937365,-0.5080704268818605,0.020330344779450806,-0.013538837145442437,1,11.0,1.0,0,0.020833333333333332,0.026041666666666668,M.Trubisky,2.0,38.0,2.0,73.88
49,M.White,00-0034401,1192.0,11.572815533980583,184.0,3.0,56.0,103.0,4.0,0.5597826086956522,-0.04145579877099764,568.0,5.514563106796117,0.42620529113462374,-0.4024368437453296,0.009046653376373462,-0.009081989685059412,0,9.0,1.0,1,0.016304347826086956,0.021739130434782608,M.White,1.0,9.0,1.5,56.58
50,M.Willis,00-0038128,276.0,8.903225806451612,71.0,0.0,11.0,31.0,3.0,0.43661971830985913,-0.5470097049467598,144.0,4.645161290322581,0.25154404384112666,-0.6887058003562514,0.012368979597593989,-0.027885351898401523,0,10.0,0.0,0,0.0,0.04225352112676056,M.Willis,1.0,123.0,4.555555555555555,23.34
51,N.Foles,00-0029567,225.0,9.0,50.0,0.0,9.0,25.0,4.0,0.5,-0.6834245387002608,90.0,3.6,0.4478883542538997,-0.9897120028608108,0.006895095710032818,-0.01594186279739985,0,8.0,0.0,0,0.0,0.08,N.Foles,0.0,8.0,4.0,1.8
52,N.Mullens,00-0033319,224.0,10.666666666666666,25.0,1.0,11.0,21.0,1.0,0.84,0.4974998056324985,117.0,5.571428571428571,0.304339524637427,0.1931602809950707,0.0005423697357098297,0.0009590935555752342,0,0.0,0.0,0,0.04,0.04,N.Mullens,0.0,8.0,2.0,11.760000000000002
53,N.Peterman,00-0033958,139.0,9.928571428571429,26.0,1.0,9.0,14.0,1.0,0.5384615384615384,-0.1959027133080572,44.0,3.142857142857143,0.6255269240161091,-0.7309129630981864,0.018052788085090758,-0.020615793886280494,0,1.0,0.0,0,0.038461538461538464,0.038461538461538464,0,0.0,0.0,0.0,7.559999999999999
54,P.Mahomes,00-0033873,5250.0,12.068965517241379,677.0,41.0,272.0,435.0,12.0,0.6425406203840472,0.25845402285097996,2827.0,6.498850574712644,0.3994766807179971,-0.06803402617457047,-0.003598920865837328,0.012527555868949443,2,26.0,4.0,0,0.060561299852289516,0.01772525849335303,P.Mahomes,4.0,358.0,5.868852459016393,413.8
55,P.Walker,00-0033275,731.0,11.603174603174603,113.0,3.0,30.0,63.0,3.0,0.5575221238938053,-0.1763886020881107,408.0,6.476190476190476,0.34033546254603275,-0.4349342558678622,0.001526826014587787,0.003105521268317604,0,7.0,0.0,0,0.02654867256637168,0.02654867256637168,P.Walker,0.0,39.0,6.5,39.13999999999999
56,R.Tannehill,00-0029701,2536.0,11.962264150943396,359.0,13.0,116.0,212.0,6.0,0.5905292479108635,0.044824340352691734,1179.0,5.561320754716981,0.4304616357425132,-0.20968578915910363,0.0018176717554714058,0.004868793075813098,1,33.0,2.0,1,0.036211699164345405,0.016713091922005572,R.Tannehill,2.0,98.0,2.8823529411764706,163.24
57,R.Wilson,00-0029263,3524.0,12.068493150684931,539.0,16.0,142.0,292.0,11.0,0.5417439703153989,-0.10564751340983362,1720.0,5.890410958904109,0.4950802931940374,-0.41400012282606585,0.001788440526129869,-0.0006487886535221622,0,55.0,2.0,2,0.029684601113172542,0.02040816326530612,R.Wilson,3.0,277.0,5.036363636363636,224.66
58,S.Darnold,00-0034869,1143.0,13.939024390243903,150.0,7.0,57.0,82.0,3.0,0.5466666666666666,0.14048456933242653,529.0,6.451219512195122,0.4495362063026884,-0.19073796100818027,-0.00041013794686892494,0.003797166295757314,0,10.0,1.0,1,0.04666666666666667,0.02,S.Darnold,2.0,106.0,4.076923076923077,88.32
59,S.Ehlinger,00-0036879,573.0,8.953125,115.0,3.0,28.0,64.0,3.0,0.5565217391304348,-0.35290202233056917,293.0,4.578125,0.41897695037590477,-0.5766231295533145,-0.002003611969184155,-0.005867335880088894,0,14.0,1.0,1,0.02608695652173913,0.02608695652173913,S.Ehlinger,0.0,87.0,5.117647058823529,35.620000000000005
60,S.Howell,00-0037077,169.0,15.363636363636363,22.0,1.0,6.0,11.0,1.0,0.5,-0.33917202445009464,75.0,6.818181818181818,0.4475849905756343,-0.6355455377184382,4.12495512711473e-05,-0.002549241726565448,0,3.0,0.0,0,0.045454545454545456,0.045454545454545456,S.Howell,1.0,35.0,7.0,18.259999999999998
61,S.Thompson,00-0037327,534.0,8.9,111.0,1.0,26.0,60.0,3.0,0.5405405405405406,-0.2948856188604228,208.0,3.466666666666667,0.26943152301218587,-0.44355845062578236,0.006465044333753199,-0.011892145611013167,0,6.0,1.0,1,0.009009009009009009,0.02702702702702703,S.Thompson,0.0,21.0,1.5,19.46
62,T.Brady,00-0019596,4694.0,9.579591836734695,761.0,25.0,237.0,490.0,9.0,0.6438896189224704,0.05428936434201335,2278.0,4.648979591836735,0.304760571097007,-0.18792177531092555,0.001896408254229556,0.0028336602216146767,2,22.0,7.0,2,0.0328515111695138,0.011826544021024968,T.Brady,1.0,-1.0,-0.034482758620689655,275.65999999999997
63,T.Bridgewater,00-0031237,683.0,13.938775510204081,87.0,4.0,32.0,49.0,4.0,0.5632183908045977,-0.06750626297356123,307.0,6.26530612244898,0.5645868499530358,-0.4995654886386195,0.004390815141825479,-0.00558190846325442,0,7.0,1.0,0,0.04597701149425287,0.04597701149425287,0,0.0,0.0,0.0,35.32
64,T.Heinicke,00-0031800,1859.0,11.546583850931677,278.0,12.0,93.0,161.0,6.0,0.579136690647482,-0.045722999106896395,772.0,4.795031055900621,0.5358802703405587,-0.40492884332687373,0.00578991164919756,-0.001836246214173252,0,19.0,5.0,5,0.04316546762589928,0.02158273381294964,T.Heinicke,1.0,96.0,3.4285714285714284,115.96
65,T.Hill,00-0033357,240.0,18.46153846153846,21.0,2.0,11.0,13.0,0.0,0.6190476190476191,0.5993419792646497,102.0,7.846153846153846,0.7806586192240682,0.02866493606339442,0.0009462519695884316,0.012971068209331664,0,2.0,0.0,0,0.09523809523809523,0.0,0,0.0,0.0,0.0,17.6
66,T.Huntley,00-0035993,658.0,8.773333333333333,119.0,2.0,31.0,75.0,3.0,0.6302521008403361,-0.1049134603169798,254.0,3.3866666666666667,0.3800005778275714,-0.41697412238145215,0.00022374083714703179,-0.0001866190270944183,0,7.0,1.0,0,0.01680672268907563,0.025210084033613446,T.Huntley,1.0,137.0,3.186046511627907,48.019999999999996
67,T.Lance,00-0037012,194.0,12.933333333333334,33.0,0.0,6.0,15.0,1.0,0.45454545454545453,-0.2947185542625981,80.0,5.333333333333333,0.2847225374810687,-0.48349194017882935,0.004535737056886017,-0.004569900762890613,0,2.0,0.0,0,0.0,0.030303030303030304,T.Lance,0.0,67.0,4.1875,12.46
68,T.Lawrence,00-0036971,4113.0,10.627906976744185,617.0,25.0,206.0,387.0,8.0,0.6272285251215559,0.13540717240638672,2020.0,5.219638242894057,0.4028556619094636,-0.1655105586982683,0.0020606010339473545,0.0031722649779331994,3,27.0,6.0,5,0.04051863857374392,0.012965964343598054,T.Lawrence,5.0,291.0,4.693548387096774,303.62
69,T.McSorley,00-0035146,412.0,9.155555555555555,87.0,0.0,17.0,45.0,5.0,0.5172413793103449,-0.4291399943423713,207.0,4.6,0.2851529538371635,-0.6286612723159546,0.006047647474965413,-0.012071873104304813,0,3.0,1.0,1,0.0,0.05747126436781609,T.McSorley,0.0,61.0,4.066666666666666,10.58
70,T.Siemian,00-0032156,184.0,12.266666666666667,28.0,1.0,7.0,15.0,1.0,0.5357142857142857,-0.25551397616012334,116.0,7.733333333333333,0.4022924142347903,-0.5454025934141579,0.002787621528702942,0.0049734574086659706,0,2.0,0.0,0,0.03571428571428571,0.03571428571428571,T.Siemian,0.0,8.0,2.0,10.16
71,T.Tagovailoa,00-0036212,3548.0,13.698841698841699,422.0,25.0,162.0,259.0,8.0,0.6137440758293838,0.2143280106262424,1274.0,4.918918918918919,0.661131862149738,-0.33098181504191226,0.0036142555287387588,0.004021040080533474,0,21.0,2.0,1,0.05924170616113744,0.018957345971563982,T.Tagovailoa,0.0,70.0,2.9166666666666665,230.92
72,T.Taylor,00-0028118,58.0,9.666666666666666,12.0,1.0,3.0,6.0,1.0,0.5,-0.2776947425409066,26.0,4.333333333333333,0.5987842647227801,-0.24183101279777422,0.0019517942182574253,-0.00045722753202425727,1,3.0,1.0,1,0.08333333333333333,0.08333333333333333,T.Taylor,0.0,85.0,9.444444444444445,12.82
73,Z.Wilson,00-0037013,1688.0,12.787878787878787,265.0,6.0,73.0,132.0,7.0,0.4981132075471698,-0.13664549038437787,810.0,6.136363636363637,0.5754060130749158,-0.5678190079350707,0.0002886301496117301,0.0014840954191199405,0,23.0,1.0,1,0.022641509433962263,0.026415094339622643,Z.Wilson,1.0,102.0,3.642857142857143,91.72
