passer_player_name,player_id,team,total_passing_yards,pass_yds_per_attempt,pass_attempts,passing_tds,first_down_passes,cmp,ints,cmp_percentage,epa,yac_sum,yac_avg,air_epa_avg,yac_epa_avg,air_wpa_avg,yac_wpa_avg,two_pt_sum,sacks,fumbles,fumbles_to_turnovers,td_rate,int_rate,rusher_player_name,rushing_tds,rushing_yds_sum,rushing_yds_avg,cur_fpts,year,next_fpts
D. Garrard,00-0021231,JAX,231.0,10.043478260869565,53.0,1.0,16.0,23.0,2.0,0.4339622641509434,-0.33226681691441157,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0,0,0.018867924528301886,0.03773584905660377,D. Garrard,2.0,139.0,5.56,35.14,2002,7.4399999999999995
D.Bledsoe,00-0001361,BUF,3319.0,11.72791519434629,509.0,18.0,168.0,283.0,8.0,0.555992141453831,0.0819956906487405,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,4.0,3,0.03536345776031434,0.015717092337917484,D. Bledsoe,1.0,20.0,4.0,190.76,2002,-1.7200000000000006
D.Bledsoe,00-0001361,BUF,3319.0,11.72791519434629,509.0,18.0,168.0,283.0,8.0,0.555992141453831,0.0819956906487405,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,4.0,3,0.03536345776031434,0.015717092337917484,D. Bledsoe,1.0,20.0,4.0,190.76,2002,120.12
D.Bledsoe,00-0001361,BUF,3319.0,11.72791519434629,509.0,18.0,168.0,283.0,8.0,0.555992141453831,0.0819956906487405,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,4.0,3,0.03536345776031434,0.015717092337917484,D.Bledsoe,1.0,47.0,2.1363636363636362,193.45999999999998,2002,-1.7200000000000006
D.Bledsoe,00-0001361,BUF,3319.0,11.72791519434629,509.0,18.0,168.0,283.0,8.0,0.555992141453831,0.0819956906487405,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,4.0,3,0.03536345776031434,0.015717092337917484,D.Bledsoe,1.0,47.0,2.1363636363636362,193.45999999999998,2002,120.12
D.Brees,00-0020531,LAC,2710.0,10.149812734082397,458.0,12.0,134.0,267.0,15.0,0.5829694323144105,-0.049581189149258784,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,4.0,0,0.026200873362445413,0.03275109170305677,D. Brees,0.0,27.0,9.0,129.1,2002,102.72
D.Brees,00-0020531,LAC,2710.0,10.149812734082397,458.0,12.0,134.0,267.0,15.0,0.5829694323144105,-0.049581189149258784,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,4.0,0,0.026200873362445413,0.03275109170305677,D.Brees,1.0,103.0,2.942857142857143,142.70000000000002,2002,102.72
D.Carr,00-0020608,HOU,2592.0,11.124463519313304,522.0,9.0,117.0,233.0,15.0,0.446360153256705,-0.2537533917629915,0.0,0.0,0.0,0.0,0.0,0.0,2,76.0,3.0,3,0.017241379310344827,0.028735632183908046,D.Carr,3.0,282.0,4.779661016949152,153.88,2002,115.61999999999999
D.Culpepper,00-0003739,MIN,3853.0,11.57057057057057,596.0,18.0,188.0,333.0,23.0,0.5587248322147651,0.03472589323189948,0.0,0.0,0.0,0.0,0.0,0.0,0,47.0,8.0,7,0.030201342281879196,0.03859060402684564,D.Culpepper,10.0,609.0,5.745283018867925,287.02,2002,277.36
D.Flutie,00-0005363,LAC,64.0,21.333333333333332,11.0,0.0,2.0,3.0,0.0,0.2727272727272727,-0.0652521954795119,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.56,2002,100.67999999999999
D.Johnson,00-0019087,ATL,448.0,12.108108108108109,60.0,2.0,24.0,37.0,3.0,0.6166666666666667,0.16584485576476168,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0,0.03333333333333333,0.05,D.Johnson,1.0,16.0,2.0,27.520000000000003,2002,82.3
D.McNabb,00-0011022,PHI,2289.0,10.848341232227488,391.0,17.0,108.0,211.0,6.0,0.5396419437340153,-0.02295803669406721,0.0,0.0,0.0,0.0,0.0,0.0,2,28.0,7.0,4,0.043478260869565216,0.015345268542199489,D.McNabb,6.0,460.0,7.301587301587301,225.56,2002,218.82
D.Pederson,00-0012726,GB,134.0,7.052631578947368,29.0,1.0,7.0,19.0,0.0,0.6551724137931034,-0.21250557042546375,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,0.034482758620689655,0.0,D.Pederson,0.0,-1.0,-1.0,9.26,2002,
D.Wuerffel,00-0018333,WAS,719.0,12.39655172413793,103.0,3.0,33.0,58.0,6.0,0.5631067961165048,-0.12950255049767737,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,2.0,1,0.02912621359223301,0.05825242718446602,D.Wuerffel,0.0,76.0,7.6,34.36000000000001,2002,
G.Frerotte,00-0005589,CIN,437.0,9.931818181818182,95.0,1.0,24.0,44.0,5.0,0.4631578947368421,-0.33898332182083546,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,0.0,0,0.010526315789473684,0.05263157894736842,G.Frerotte,0.0,22.0,5.5,13.68,2002,53.4
H.Burris,00-0019764,CHI,207.0,11.5,56.0,3.0,9.0,18.0,5.0,0.32142857142857145,-0.6783872397124614,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,2.0,2,0.05357142857142857,0.08928571428571429,H.Burris,0.0,104.0,6.933333333333334,16.68,2002,
J. Fiedler,00-0005180,MIA,1445.0,10.946969696969697,228.0,8.0,74.0,132.0,8.0,0.5789473684210527,0.006607552444581761,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,4.0,1,0.03508771929824561,0.03508771929824561,J. Fiedler,2.0,55.0,3.4375,89.3,2002,123.01999999999998
J. Fiedler,00-0005180,MIA,1445.0,10.946969696969697,228.0,8.0,74.0,132.0,8.0,0.5789473684210527,0.006607552444581761,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,4.0,1,0.03508771929824561,0.03508771929824561,J.Fiedler,1.0,44.0,3.6666666666666665,82.2,2002,123.01999999999998
J. Martin,00-0010455,LA,1216.0,9.806451612903226,205.0,7.0,67.0,124.0,10.0,0.6048780487804878,-0.06416000108356402,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,2.0,2,0.03414634146341464,0.04878048780487805,J. Martin,0.0,6.0,1.2,53.24,2002,
J. McCown,00-0021206,ARI,66.0,9.428571428571429,23.0,0.0,3.0,7.0,2.0,0.30434782608695654,-0.9384350621966521,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,1.0,1,0.0,0.08695652173913043,J. McCown,0.0,20.0,20.0,-1.3599999999999999,2002,69.12
J. Plummer,00-0013042,ARI,815.0,9.702380952380953,169.0,7.0,38.0,84.0,6.0,0.4970414201183432,-0.14107641783769323,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1.0,1,0.04142011834319527,0.03550295857988166,J. Plummer,0.0,65.0,6.5,53.1,2002,15.04
J. Plummer,00-0013042,ARI,815.0,9.702380952380953,169.0,7.0,38.0,84.0,6.0,0.4970414201183432,-0.14107641783769323,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1.0,1,0.04142011834319527,0.03550295857988166,J. Plummer,0.0,65.0,6.5,53.1,2002,49.14
J. Plummer,00-0013042,ARI,815.0,9.702380952380953,169.0,7.0,38.0,84.0,6.0,0.4970414201183432,-0.14107641783769323,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1.0,1,0.04142011834319527,0.03550295857988166,J. Plummer,0.0,65.0,6.5,53.1,2002,120.68000000000002
J. Plummer,00-0013042,ARI,815.0,9.702380952380953,169.0,7.0,38.0,84.0,6.0,0.4970414201183432,-0.14107641783769323,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1.0,1,0.04142011834319527,0.03550295857988166,J. Plummer,0.0,65.0,6.5,53.1,2002,154.78000000000003
J. Plummer,00-0013042,ARI,815.0,9.702380952380953,169.0,7.0,38.0,84.0,6.0,0.4970414201183432,-0.14107641783769323,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1.0,1,0.04142011834319527,0.03550295857988166,J.Plummer,2.0,218.0,6.055555555555555,80.4,2002,15.04
J. Plummer,00-0013042,ARI,815.0,9.702380952380953,169.0,7.0,38.0,84.0,6.0,0.4970414201183432,-0.14107641783769323,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1.0,1,0.04142011834319527,0.03550295857988166,J.Plummer,2.0,218.0,6.055555555555555,80.4,2002,49.14
J. Plummer,00-0013042,ARI,815.0,9.702380952380953,169.0,7.0,38.0,84.0,6.0,0.4970414201183432,-0.14107641783769323,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1.0,1,0.04142011834319527,0.03550295857988166,J.Plummer,2.0,218.0,6.055555555555555,80.4,2002,120.68000000000002
J. Plummer,00-0013042,ARI,815.0,9.702380952380953,169.0,7.0,38.0,84.0,6.0,0.4970414201183432,-0.14107641783769323,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1.0,1,0.04142011834319527,0.03550295857988166,J.Plummer,2.0,218.0,6.055555555555555,80.4,2002,154.78000000000003
J.Blake,00-0001335,BAL,2084.0,12.63030303030303,327.0,13.0,96.0,165.0,11.0,0.5045871559633027,-0.04167336849017883,0.0,0.0,0.0,0.0,0.0,0.0,1,30.0,4.0,4,0.039755351681957186,0.03363914373088685,J.Blake,1.0,106.0,2.717948717948718,123.96000000000001,2002,135.77999999999997
J.Fiedler,00-0005180,MIA,579.0,12.319148936170214,77.0,6.0,34.0,47.0,1.0,0.6103896103896104,0.3899713441946483,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0,0.07792207792207792,0.012987012987012988,J. Fiedler,2.0,55.0,3.4375,62.66,2002,123.01999999999998
J.Fiedler,00-0005180,MIA,579.0,12.319148936170214,77.0,6.0,34.0,47.0,1.0,0.6103896103896104,0.3899713441946483,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0,0.07792207792207792,0.012987012987012988,J.Fiedler,1.0,44.0,3.6666666666666665,55.559999999999995,2002,123.01999999999998
J.Garcia,00-0005755,SF,3344.0,10.195121951219512,546.0,21.0,171.0,328.0,10.0,0.6007326007326007,0.1476023073492899,0.0,0.0,0.0,0.0,0.0,0.0,1,17.0,0.0,0,0.038461538461538464,0.018315018315018316,J.Garcia,3.0,353.0,4.835616438356165,253.06,2002,226.66
J.Harrington,00-0021141,DET,2294.0,10.669767441860465,437.0,12.0,110.0,215.0,16.0,0.4919908466819222,-0.19858018555323614,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,1.0,1,0.02745995423340961,0.036613272311212815,J.Harrington,0.0,4.0,0.5714285714285714,106.16,2002,30.08
J.Harrington,00-0021141,DET,2294.0,10.669767441860465,437.0,12.0,110.0,215.0,16.0,0.4919908466819222,-0.19858018555323614,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,1.0,1,0.02745995423340961,0.036613272311212815,J.Harrington,0.0,4.0,0.5714285714285714,106.16,2002,39.879999999999995
J.Harrington,00-0021141,DET,2294.0,10.669767441860465,437.0,12.0,110.0,215.0,16.0,0.4919908466819222,-0.19858018555323614,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,1.0,1,0.02745995423340961,0.036613272311212815,J.Harrington,0.0,4.0,0.5714285714285714,106.16,2002,113.12
J.Harrington,00-0021141,DET,2294.0,10.669767441860465,437.0,12.0,110.0,215.0,16.0,0.4919908466819222,-0.19858018555323614,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,1.0,1,0.02745995423340961,0.036613272311212815,J.Harrington,0.0,4.0,0.5714285714285714,106.16,2002,122.92
J.Kitna,00-0009311,CIN,3178.0,10.80952380952381,498.0,16.0,156.0,294.0,16.0,0.5903614457831325,-0.03534648233137777,0.0,0.0,0.0,0.0,0.0,0.0,0,24.0,6.0,6,0.0321285140562249,0.0321285140562249,J.Kitna,4.0,57.0,2.375,176.82,2002,221.89999999999998
J.Miller,00-0011276,CHI,1944.0,10.8,331.0,13.0,98.0,180.0,9.0,0.5438066465256798,-0.05193796374069866,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,2.0,0,0.03927492447129909,0.027190332326283987,J.Miller,0.0,11.0,0.8461538461538461,112.85999999999999,2002,
J.Plummer,00-0013042,ARI,2157.0,10.785,399.0,11.0,107.0,200.0,14.0,0.5012531328320802,-0.08558136664403819,0.0,0.0,0.0,0.0,0.0,0.0,1,21.0,2.0,1,0.02756892230576441,0.03508771929824561,J. Plummer,0.0,65.0,6.5,108.78,2002,15.04
J.Plummer,00-0013042,ARI,2157.0,10.785,399.0,11.0,107.0,200.0,14.0,0.5012531328320802,-0.08558136664403819,0.0,0.0,0.0,0.0,0.0,0.0,1,21.0,2.0,1,0.02756892230576441,0.03508771929824561,J. Plummer,0.0,65.0,6.5,108.78,2002,49.14
J.Plummer,00-0013042,ARI,2157.0,10.785,399.0,11.0,107.0,200.0,14.0,0.5012531328320802,-0.08558136664403819,0.0,0.0,0.0,0.0,0.0,0.0,1,21.0,2.0,1,0.02756892230576441,0.03508771929824561,J. Plummer,0.0,65.0,6.5,108.78,2002,120.68000000000002
J.Plummer,00-0013042,ARI,2157.0,10.785,399.0,11.0,107.0,200.0,14.0,0.5012531328320802,-0.08558136664403819,0.0,0.0,0.0,0.0,0.0,0.0,1,21.0,2.0,1,0.02756892230576441,0.03508771929824561,J. Plummer,0.0,65.0,6.5,108.78,2002,154.78000000000003
J.Plummer,00-0013042,ARI,2157.0,10.785,399.0,11.0,107.0,200.0,14.0,0.5012531328320802,-0.08558136664403819,0.0,0.0,0.0,0.0,0.0,0.0,1,21.0,2.0,1,0.02756892230576441,0.03508771929824561,J.Plummer,2.0,218.0,6.055555555555555,136.07999999999998,2002,15.04
J.Plummer,00-0013042,ARI,2157.0,10.785,399.0,11.0,107.0,200.0,14.0,0.5012531328320802,-0.08558136664403819,0.0,0.0,0.0,0.0,0.0,0.0,1,21.0,2.0,1,0.02756892230576441,0.03508771929824561,J.Plummer,2.0,218.0,6.055555555555555,136.07999999999998,2002,49.14
J.Plummer,00-0013042,ARI,2157.0,10.785,399.0,11.0,107.0,200.0,14.0,0.5012531328320802,-0.08558136664403819,0.0,0.0,0.0,0.0,0.0,0.0,1,21.0,2.0,1,0.02756892230576441,0.03508771929824561,J.Plummer,2.0,218.0,6.055555555555555,136.07999999999998,2002,120.68000000000002
J.Plummer,00-0013042,ARI,2157.0,10.785,399.0,11.0,107.0,200.0,14.0,0.5012531328320802,-0.08558136664403819,0.0,0.0,0.0,0.0,0.0,0.0,1,21.0,2.0,1,0.02756892230576441,0.03508771929824561,J.Plummer,2.0,218.0,6.055555555555555,136.07999999999998,2002,154.78000000000003
K. Warner,00-0017200,LA,1431.0,9.9375,241.0,3.0,66.0,144.0,11.0,0.5975103734439834,-0.11719492090486619,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,3.0,2,0.012448132780082987,0.04564315352697095,K. Warner,0.0,33.0,4.125,46.540000000000006,2002,10.600000000000001
K.Collins,00-0003292,NYG,4073.0,12.15820895522388,571.0,19.0,193.0,335.0,14.0,0.5866900175131349,0.1499918175996333,0.0,0.0,0.0,0.0,0.0,0.0,1,24.0,5.0,1,0.03327495621716287,0.024518388791593695,K.Collins,0.0,-3.0,-0.06818181818181818,210.61999999999998,2002,139.3
K.Detmer,00-0004229,PHI,224.0,11.789473684210526,29.0,2.0,10.0,19.0,0.0,0.6551724137931034,0.44827402575008374,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.06896551724137931,0.0,K.Detmer,1.0,4.0,2.0,23.36,2002,
K.Holcomb,00-0007576,CLE,790.0,12.34375,111.0,8.0,42.0,64.0,4.0,0.5765765765765766,0.06064046444186173,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,2.0,1,0.07207207207207207,0.036036036036036036,K.Holcomb,0.0,9.0,1.125,54.5,2002,45.64
K.Holcomb,00-0007576,CLE,790.0,12.34375,111.0,8.0,42.0,64.0,4.0,0.5765765765765766,0.06064046444186173,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,2.0,1,0.07207207207207207,0.036036036036036036,K.Holcomb,0.0,9.0,1.125,54.5,2002,46.34
K.Holcomb,00-0007576,CLE,790.0,12.34375,111.0,8.0,42.0,64.0,4.0,0.5765765765765766,0.06064046444186173,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,2.0,1,0.07207207207207207,0.036036036036036036,K.Holcomb,0.0,9.0,1.125,54.5,2002,38.239999999999995
K.Holcomb,00-0007576,CLE,790.0,12.34375,111.0,8.0,42.0,64.0,4.0,0.5765765765765766,0.06064046444186173,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,2.0,1,0.07207207207207207,0.036036036036036036,K.Holcomb,0.0,9.0,1.125,54.5,2002,38.94
K.Stewart,00-0015700,PIT,1155.0,10.596330275229358,174.0,6.0,60.0,109.0,6.0,0.6264367816091954,0.029848011681016952,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,3.0,1,0.034482758620689655,0.034482758620689655,K.Stewart,2.0,191.0,4.441860465116279,89.30000000000001,2002,-0.36000000000000004
K.Stewart,00-0015700,PIT,1155.0,10.596330275229358,174.0,6.0,60.0,109.0,6.0,0.6264367816091954,0.029848011681016952,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,3.0,1,0.034482758620689655,0.034482758620689655,K.Stewart,2.0,191.0,4.441860465116279,89.30000000000001,2002,46.24
K.Stewart,00-0015700,PIT,1155.0,10.596330275229358,174.0,6.0,60.0,109.0,6.0,0.6264367816091954,0.029848011681016952,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,3.0,1,0.034482758620689655,0.034482758620689655,K.Stewart,2.0,191.0,4.441860465116279,89.30000000000001,2002,55.480000000000004
K.Stewart,00-0015700,PIT,1155.0,10.596330275229358,174.0,6.0,60.0,109.0,6.0,0.6264367816091954,0.029848011681016952,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,3.0,1,0.034482758620689655,0.034482758620689655,K.Stewart,2.0,191.0,4.441860465116279,89.30000000000001,2002,102.08
M. Brunell,00-0002110,JAX,2560.0,11.47982062780269,415.0,15.0,129.0,223.0,6.0,0.5373493975903615,-0.14760733772208112,0.0,0.0,0.0,0.0,0.0,0.0,1,33.0,1.0,1,0.03614457831325301,0.014457831325301205,M. Brunell,0.0,188.0,4.82051282051282,169.20000000000002,2002,35.26
M. Brunell,00-0002110,JAX,2560.0,11.47982062780269,415.0,15.0,129.0,223.0,6.0,0.5373493975903615,-0.14760733772208112,0.0,0.0,0.0,0.0,0.0,0.0,1,33.0,1.0,1,0.03614457831325301,0.014457831325301205,M.Brunell,0.0,19.0,4.75,152.3,2002,35.26
M. Bulger,00-0019599,LA,1826.0,13.231884057971014,226.0,14.0,86.0,138.0,6.0,0.6106194690265486,0.15400080065201208,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,5.0,1,0.061946902654867256,0.02654867256637168,M. Bulger,1.0,-13.0,-1.0833333333333333,119.74000000000002,2002,213.3
M.Brunell,00-0002110,JAX,228.0,10.363636363636363,37.0,2.0,11.0,22.0,1.0,0.5945945945945946,-0.6693536330896718,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,0.05405405405405406,0.02702702702702703,M. Brunell,0.0,188.0,4.82051282051282,35.92,2002,35.26
M.Brunell,00-0002110,JAX,228.0,10.363636363636363,37.0,2.0,11.0,22.0,1.0,0.5945945945945946,-0.6693536330896718,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,0.05405405405405406,0.02702702702702703,M.Brunell,0.0,19.0,4.75,19.019999999999996,2002,35.26
M.Hasselbeck,00-0007091,SEA,3075.0,11.51685393258427,446.0,15.0,157.0,267.0,10.0,0.5986547085201793,0.10034571235223387,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,7.0,4,0.033632286995515695,0.02242152466367713,M.Hasselbeck,1.0,202.0,5.05,181.2,2002,250.26
M.McMahon,00-0020308,DET,874.0,14.096774193548388,162.0,7.0,40.0,62.0,9.0,0.38271604938271603,-0.1992472127830185,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,1.0,1,0.043209876543209874,0.05555555555555555,M.McMahon,3.0,96.0,6.857142857142857,72.56,2002,0.8399999999999999
M.McMahon,00-0020308,DET,874.0,14.096774193548388,162.0,7.0,40.0,62.0,9.0,0.38271604938271603,-0.1992472127830185,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,1.0,1,0.043209876543209874,0.05555555555555555,M.McMahon,3.0,96.0,6.857142857142857,72.56,2002,1.24
M.McMahon,00-0020308,DET,874.0,14.096774193548388,162.0,7.0,40.0,62.0,9.0,0.38271604938271603,-0.1992472127830185,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,1.0,1,0.043209876543209874,0.05555555555555555,M.McMahon,3.0,96.0,6.857142857142857,72.56,2002,1.44
M.McMahon,00-0020308,DET,874.0,14.096774193548388,162.0,7.0,40.0,62.0,9.0,0.38271604938271603,-0.1992472127830185,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,1.0,1,0.043209876543209874,0.05555555555555555,M.McMahon,3.0,96.0,6.857142857142857,72.56,2002,1.84
M.Vick,00-0020245,ATL,2936.0,12.70995670995671,454.0,16.0,139.0,231.0,8.0,0.5088105726872246,0.02454998902396276,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,7.0,2,0.03524229074889868,0.01762114537444934,M.Vick,8.0,777.0,6.876106194690266,287.14,2002,62.9
P.Manning,00-0010346,IND,4200.0,10.714285714285714,617.0,27.0,213.0,392.0,19.0,0.6353322528363047,0.08199429212902315,0.0,0.0,0.0,0.0,0.0,0.0,2,23.0,8.0,3,0.04376012965964344,0.03079416531604538,P.Manning,2.0,148.0,3.8947368421052633,262.8,2002,267.58
P.Ramsey,00-0021379,WAS,1539.0,13.153846153846153,247.0,9.0,67.0,117.0,8.0,0.47368421052631576,-0.04885370173199448,0.0,0.0,0.0,0.0,0.0,0.0,1,18.0,6.0,3,0.03643724696356275,0.032388663967611336,P.Ramsey,1.0,-1.0,-0.07692307692307693,83.46000000000001,2002,130.95999999999998
Q.Carter,00-0020404,DAL,1465.0,11.72,240.0,7.0,66.0,125.0,8.0,0.5208333333333334,-0.06690912585320713,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,3.0,3,0.029166666666666667,0.03333333333333333,Q.Carter,0.0,91.0,3.3703703703703702,73.69999999999999,2002,189.78
R. Gannon,00-0005741,LV,2641.0,11.05020920502092,380.0,12.0,131.0,239.0,4.0,0.6289473684210526,0.19928197382070922,0.0,0.0,0.0,0.0,0.0,0.0,2,19.0,3.0,2,0.031578947368421054,0.010526315789473684,R. Gannon,2.0,99.0,3.3,167.54,2002,68.6
R. Gannon,00-0005741,LV,2641.0,11.05020920502092,380.0,12.0,131.0,239.0,4.0,0.6289473684210526,0.19928197382070922,0.0,0.0,0.0,0.0,0.0,0.0,2,19.0,3.0,2,0.031578947368421054,0.010526315789473684,R.Gannon,1.0,57.0,2.85,157.33999999999997,2002,68.6
R. Lucas,00-0010137,MIA,1045.0,11.358695652173912,173.0,4.0,47.0,92.0,6.0,0.5317919075144508,-0.11516676144789952,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,2.0,2,0.023121387283236993,0.03468208092485549,R. Lucas,2.0,128.0,3.764705882352941,66.6,2002,
R. Lucas,00-0010137,MIA,1045.0,11.358695652173912,173.0,4.0,47.0,92.0,6.0,0.5317919075144508,-0.11516676144789952,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,2.0,2,0.023121387283236993,0.03468208092485549,R.Lucas,0.0,-2.0,-1.0,41.599999999999994,2002,
R.Fasani,00-0021254,CAR,146.0,13.272727272727273,41.0,0.0,8.0,11.0,4.0,0.2682926829268293,-0.5940461151236253,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0,0.0,0.0975609756097561,R.Fasani,0.0,79.0,4.647058823529412,5.74,2002,
R.Fasani,00-0021254,CAR,146.0,13.272727272727273,41.0,0.0,8.0,11.0,4.0,0.2682926829268293,-0.5940461151236253,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0,0.0,0.0975609756097561,R.Fasani (3rd QB),0.0,16.0,16.0,-0.56,2002,
R.Gannon,00-0005741,LV,2048.0,11.441340782122905,276.0,14.0,95.0,179.0,6.0,0.6485507246376812,0.18468860189254616,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,2.0,1,0.050724637681159424,0.021739130434782608,R. Gannon,2.0,99.0,3.3,145.82000000000002,2002,68.6
R.Gannon,00-0005741,LV,2048.0,11.441340782122905,276.0,14.0,95.0,179.0,6.0,0.6485507246376812,0.18468860189254616,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,2.0,1,0.050724637681159424,0.021739130434782608,R.Gannon,1.0,57.0,2.85,135.62,2002,68.6
R.Johnson,00-0008612,TB,536.0,9.403508771929825,107.0,1.0,26.0,57.0,2.0,0.5327102803738317,-0.21398997040755557,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,2.0,2,0.009345794392523364,0.018691588785046728,R.Johnson,0.0,73.0,5.214285714285714,24.740000000000002,2002,1.6600000000000001
R.Johnson,00-0008612,TB,536.0,9.403508771929825,107.0,1.0,26.0,57.0,2.0,0.5327102803738317,-0.21398997040755557,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,2.0,2,0.009345794392523364,0.018691588785046728,R.Johnson,0.0,73.0,5.214285714285714,24.740000000000002,2002,0.7600000000000001
R.Peete,00-0012732,CAR,2630.0,11.79372197309417,412.0,15.0,114.0,223.0,14.0,0.5412621359223301,-0.09291438553243984,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,8.0,6,0.03640776699029126,0.03398058252427184,R.Peete,0.0,14.0,0.6363636363636364,126.6,2002,0.76
S. Beuerlein,00-0001218,DEN,488.0,12.512820512820513,71.0,4.0,22.0,39.0,4.0,0.5492957746478874,-0.06432768265352941,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1.0,1,0.056338028169014086,0.056338028169014086,S. Beuerlein,0.0,0.0,0.0,25.519999999999996,2002,8.14
S. Beuerlein,00-0001218,DEN,488.0,12.512820512820513,71.0,4.0,22.0,39.0,4.0,0.5492957746478874,-0.06432768265352941,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1.0,1,0.056338028169014086,0.056338028169014086,S. Beuerlein,0.0,0.0,0.0,25.519999999999996,2002,8.440000000000001
S. Beuerlein,00-0001218,DEN,488.0,12.512820512820513,71.0,4.0,22.0,39.0,4.0,0.5492957746478874,-0.06432768265352941,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1.0,1,0.056338028169014086,0.056338028169014086,S. Beuerlein,0.0,0.0,0.0,25.519999999999996,2002,4.42
S. Beuerlein,00-0001218,DEN,488.0,12.512820512820513,71.0,4.0,22.0,39.0,4.0,0.5492957746478874,-0.06432768265352941,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1.0,1,0.056338028169014086,0.056338028169014086,S. Beuerlein,0.0,0.0,0.0,25.519999999999996,2002,4.72
S. Beuerlein,00-0001218,DEN,488.0,12.512820512820513,71.0,4.0,22.0,39.0,4.0,0.5492957746478874,-0.06432768265352941,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1.0,1,0.056338028169014086,0.056338028169014086,S.Beuerlein,1.0,9.0,3.0,32.419999999999995,2002,8.14
S. Beuerlein,00-0001218,DEN,488.0,12.512820512820513,71.0,4.0,22.0,39.0,4.0,0.5492957746478874,-0.06432768265352941,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1.0,1,0.056338028169014086,0.056338028169014086,S.Beuerlein,1.0,9.0,3.0,32.419999999999995,2002,8.440000000000001
